,ParticipantID,SizeNetwork,SessionCode,Grade,BirthMonth,BirthDay,BirthYear,Gender,RoundCode,NumberConnections,Action,ActionType,Time1,Time2,Time3,Time4,Convergence,id_in_session
197,t5845qv3,6,8uz9cuas,2,1.0,5.0,2016.0,F,11,2,purple,not aplicable,1.804,0.0,0.0,0.0,yes,6
198,t5845qv3,6,8uz9cuas,2,1.0,5.0,2016.0,F,12,3,magenta,not aplicable,0.0,1.573,0.0,0.0,yes,6
199,t5845qv3,6,8uz9cuas,2,1.0,5.0,2016.0,F,13,3,red,not aplicable,0.0,2.507,0.0,0.0,yes,6
200,t5845qv3,6,8uz9cuas,2,1.0,5.0,2016.0,F,14,2,cyan,not aplicable,0.0,0.0,17.654,0.0,yes,6
201,t5845qv3,6,8uz9cuas,2,1.0,5.0,2016.0,F,15,2,purple,not aplicable,4.372,0.0,0.0,3.272,yes,6
202,t5845qv3,6,8uz9cuas,2,1.0,5.0,2016.0,F,16,3,magenta,not aplicable,0.0,0.685,0.0,0.0,yes,6
203,t5845qv3,6,8uz9cuas,2,1.0,5.0,2016.0,F,17,3,red,not aplicable,0.0,2.406,0.0,0.0,yes,6
204,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,1,2,blue,not aplicable,12.605,3.793,0.0,0.0,yes,1
205,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,2,3,orange,not aplicable,7.172,0.0,0.0,0.0,yes,1
206,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,3,3,purple,not aplicable,2.477,1.578,0.0,0.0,yes,1
207,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,4,2,black,not aplicable,0.038,0.0,0.0,0.0,yes,1
208,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,5,2,blue,not aplicable,1.977,0.0,0.0,0.0,yes,1
209,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,6,3,green,not aplicable,0.0,5.709,0.0,2.389,yes,1
210,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,7,3,teal,not aplicable,0.0,0.0,0.0,6.413,yes,1
211,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,8,2,olive,not aplicable,0.0,10.993,4.712,0.0,yes,1
212,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,9,2,red,not aplicable,14.097,3.587,0.0,2.137,yes,1
213,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,10,2,orange,not aplicable,16.679,11.025,0.0,0.0,no,1
214,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,11,2,yellow,not aplicable,5.299,3.07,0.0,0.0,yes,1
215,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,12,3,black,not aplicable,3.561,0.0,0.0,0.0,yes,1
216,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,13,3,blue,not aplicable,7.502,1.547,0.0,0.0,yes,1
217,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,14,2,green,not aplicable,0.0,6.549,0.0,4.054,yes,1
218,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,15,2,teal,not aplicable,0.0,7.148,0.0,5.126,yes,1
219,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,16,3,black,not aplicable,2.204,0.0,0.0,0.0,yes,1
220,of1k6stw,6,s3mxv2mt,2,4.0,5.0,2016.0,F,17,3,red,not aplicable,0.0,0.764,1.339,0.0,yes,1
221,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,1,2,blue,not aplicable,0.053,0.0,0.0,0.0,yes,2
222,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,2,3,orange,not aplicable,0.056,0.0,0.0,0.0,yes,2
223,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,3,3,purple,not aplicable,0.122,0.0,0.0,0.0,yes,2
224,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,4,2,black,not aplicable,1.406,0.0,0.0,0.0,yes,2
225,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,5,2,blue,not aplicable,0.241,0.0,0.0,0.0,yes,2
226,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,6,3,green,not aplicable,0.0,0.053,0.0,0.0,yes,2
227,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,7,3,teal,not aplicable,0.0,0.0,0.0,0.069,yes,2
228,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,8,2,olive,not aplicable,0.0,7.601,5.983,0.0,yes,2
229,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,9,2,red,not aplicable,0.0,8.938,0.0,0.0,yes,2
230,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,10,2,orange,not aplicable,19.622,3.964,0.0,0.0,no,2
231,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,11,2,yellow,not aplicable,0.0,4.711,0.0,0.0,yes,2
232,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,12,3,black,not aplicable,0.069,0.0,0.0,0.0,yes,2
233,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,13,3,blue,not aplicable,0.047,0.0,0.0,0.0,yes,2
234,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,14,2,green,not aplicable,0.0,7.102,0.0,0.0,yes,2
235,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,15,2,teal,not aplicable,0.0,0.0,4.873,4.023,yes,2
236,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,16,3,black,not aplicable,0.554,0.0,0.0,0.0,yes,2
237,sqs83230,6,s3mxv2mt,2,11.0,6.0,2016.0,F,17,3,red,not aplicable,0.0,0.037,0.0,0.0,yes,2
238,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,1,2,blue,not aplicable,21.228,0.0,0.0,0.0,yes,3
239,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,2,3,orange,not aplicable,5.196,3.141,0.0,0.0,yes,3
240,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,3,3,purple,not aplicable,3.723,0.0,0.0,0.0,yes,3
241,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,4,2,black,not aplicable,14.002,0.0,0.0,0.0,yes,3
242,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,5,2,blue,not aplicable,1.945,0.0,0.0,0.0,yes,3
243,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,6,3,green,not aplicable,0.0,8.25,0.0,0.0,yes,3
244,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,7,3,teal,not aplicable,0.0,0.0,0.0,5.542,yes,3
245,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,8,2,olive,not aplicable,0.0,0.0,14.956,0.0,yes,3
246,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,9,2,red,not aplicable,19.96,0.084,0.0,0.0,yes,3
247,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,10,2,orange,not aplicable,23.718,0.0,0.0,0.0,no,3
248,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,11,2,yellow,not aplicable,0.0,8.669,0.0,0.0,yes,3
249,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,12,3,black,not aplicable,3.67,0.0,0.0,0.0,yes,3
250,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,13,3,blue,not aplicable,4.955,4.31,0.0,0.0,yes,3
251,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,14,2,green,not aplicable,0.0,9.897,0.0,0.0,yes,3
252,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,15,2,teal,not aplicable,0.0,6.349,0.0,6.178,yes,3
253,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,16,3,black,not aplicable,2.204,0.0,0.0,0.0,yes,3
254,s4p1ji1d,6,s3mxv2mt,2,3.0,4.0,2016.0,M,17,3,red,not aplicable,0.0,4.48,0.0,0.0,yes,3
255,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,1,2,blue,not aplicable,16.362,0.0,0.0,0.0,yes,4
256,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,2,3,orange,not aplicable,1.941,0.0,0.0,0.0,yes,4
257,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,3,3,purple,not aplicable,0.116,0.0,0.0,0.0,yes,4
258,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,4,2,black,not aplicable,3.311,0.0,0.0,0.0,yes,4
259,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,5,2,blue,not aplicable,0.157,0.0,0.0,0.0,yes,4
260,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,6,3,green,not aplicable,0.0,2.549,0.0,0.0,yes,4
261,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,7,3,teal,not aplicable,0.0,0.0,0.0,1.504,yes,4
262,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,8,2,olive,not aplicable,0.0,13.468,0.063,0.0,yes,4
263,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,9,2,red,not aplicable,0.0,16.249,0.0,0.0,yes,4
264,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,10,2,green,not aplicable,7.479,14.973,0.0,0.0,no,4
265,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,11,2,yellow,not aplicable,0.0,4.116,0.0,0.0,yes,4
266,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,12,3,black,not aplicable,1.835,0.0,0.0,0.0,yes,4
267,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,13,3,blue,not aplicable,2.373,0.0,0.0,0.0,yes,4
268,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,14,2,green,not aplicable,0.0,0.085,0.0,0.0,yes,4
269,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,15,2,teal,not aplicable,0.0,7.932,0.0,1.678,yes,4
270,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,16,3,black,not aplicable,0.069,0.0,0.0,0.0,yes,4
271,xyxug7i4,6,s3mxv2mt,2,6.0,2.0,2016.0,F,17,3,red,not aplicable,0.0,1.564,0.0,0.0,yes,4
272,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,1,2,blue,not aplicable,15.337,0.0,0.0,0.0,yes,5
273,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,2,3,orange,not aplicable,2.426,2.306,0.0,0.0,yes,5
274,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,3,3,purple,not aplicable,2.042,0.0,0.0,0.0,yes,5
275,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,4,2,black,not aplicable,11.728,0.0,0.0,0.0,yes,5
276,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,5,2,blue,not aplicable,1.98,0.0,0.0,0.0,yes,5
277,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,6,3,green,not aplicable,0.0,6.131,0.0,0.0,yes,5
278,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,7,3,teal,not aplicable,0.0,0.0,0.0,4.116,yes,5
279,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,8,2,olive,not aplicable,0.0,12.08,2.722,0.0,yes,5
280,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,9,2,red,not aplicable,6.295,5.945,0.0,0.0,yes,5
281,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,10,2,green,not aplicable,7.031,17.104,0.0,0.0,no,5
282,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,11,2,yellow,not aplicable,1.805,6.368,0.0,0.0,yes,5
283,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,12,3,black,not aplicable,2.311,0.0,0.0,0.0,yes,5
284,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,13,3,blue,not aplicable,8.749,0.0,0.0,0.0,yes,5
285,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,14,2,green,not aplicable,0.0,4.367,0.0,4.563,yes,5
286,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,15,2,teal,not aplicable,0.0,3.562,0.0,7.066,yes,5
287,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,16,3,black,not aplicable,2.141,0.0,0.0,0.0,yes,5
288,zyvqd62b,6,s3mxv2mt,2,8.0,14.0,2016.0,F,17,3,red,not aplicable,0.0,1.454,0.0,0.0,yes,5
289,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,1,2,blue,not aplicable,19.393,3.224,0.0,0.0,yes,6
290,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,2,3,orange,not aplicable,9.333,0.0,0.0,0.0,yes,6
291,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,3,3,purple,not aplicable,4.445,0.0,0.0,0.0,yes,6
292,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,4,2,black,not aplicable,10.51,4.309,0.0,0.0,yes,6
293,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,5,2,blue,not aplicable,4.103,0.0,0.0,0.0,yes,6
294,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,6,3,green,not aplicable,0.0,8.504,0.0,0.0,yes,6
295,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,7,3,teal,not aplicable,0.0,2.69,0.0,3.623,yes,6
296,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,8,2,olive,not aplicable,0.0,3.138,13.23,0.0,yes,6
297,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,9,2,red,not aplicable,0.0,19.881,0.0,0.0,yes,6
298,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,10,2,orange,not aplicable,27.389,0.0,0.0,0.0,no,6
299,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,11,2,yellow,not aplicable,8.389,0.049,0.0,0.0,yes,6
300,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,12,3,black,not aplicable,2.567,1.018,0.0,0.0,yes,6
301,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,13,3,blue,not aplicable,4.689,2.741,0.0,0.0,yes,6
302,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,14,2,green,not aplicable,0.0,5.655,4.437,0.0,yes,6
303,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,15,2,teal,not aplicable,0.0,0.0,4.477,6.609,yes,6
304,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,16,3,black,not aplicable,3.592,0.0,0.0,0.0,yes,6
305,8h9sg5m0,6,s3mxv2mt,2,3.0,12.0,2016.0,M,17,3,red,not aplicable,0.0,2.906,0.0,0.0,yes,6
306,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,1,2,blue,not aplicable,3.492,0.0,0.0,0.0,yes,1
307,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,2,3,green,not aplicable,0.0,8.05,0.0,0.0,yes,1
308,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,3,3,purple,not aplicable,2.845,0.0,0.0,0.0,yes,1
309,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,4,2,magenta,not aplicable,0.0,8.505,0.0,0.0,yes,1
310,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,5,2,red,not aplicable,0.0,6.606,0.0,0.0,yes,1
311,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,6,3,cyan,not aplicable,0.0,0.0,1.537,0.0,yes,1
312,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,7,3,teal,not aplicable,0.0,0.0,0.0,2.54,yes,1
313,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,8,2,olive,not aplicable,0.0,0.0,18.003,0.0,yes,1
314,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,9,2,red,not aplicable,8.355,6.56,0.0,0.0,yes,1
315,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,10,2,orange,not aplicable,9.122,0.0,0.0,0.0,yes,1
316,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,11,2,purple,not aplicable,1.718,2.189,0.0,0.0,yes,1
317,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,12,3,magenta,not aplicable,0.0,3.081,0.0,0.0,yes,1
318,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,13,3,red,not aplicable,0.0,0.038,0.0,0.0,yes,1
319,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,14,2,cyan,not aplicable,0.0,0.0,0.732,3.333,yes,1
320,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,15,2,teal,not aplicable,0.0,1.743,0.0,10.229,yes,1
321,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,16,3,magenta,not aplicable,0.0,3.545,0.0,0.0,yes,1
322,98zo9bqh,6,wdt8k9cv,2,8.0,15.0,2016.0,F,17,3,red,not aplicable,5.135,3.052,0.0,0.0,yes,1
323,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,1,2,blue,not aplicable,1.528,0.0,0.0,0.0,yes,2
324,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,2,3,green,not aplicable,0.0,0.069,0.0,0.0,yes,2
325,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,3,3,purple,not aplicable,0.031,0.0,0.0,0.0,yes,2
326,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,4,2,magenta,not aplicable,4.86,1.171,0.0,0.0,yes,2
327,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,5,2,red,not aplicable,0.0,5.314,0.0,0.0,yes,2
328,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,6,3,cyan,not aplicable,0.0,0.0,0.28,0.0,yes,2
329,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,7,3,teal,not aplicable,0.0,0.0,0.0,1.14,yes,2
330,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,8,2,olive,not aplicable,2.442,0.0,13.778,0.0,yes,2
331,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,9,2,red,not aplicable,6.875,7.022,0.0,0.0,yes,2
332,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,10,2,orange,not aplicable,2.712,3.98,0.0,0.0,yes,2
333,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,11,2,purple,not aplicable,3.769,0.0,0.0,0.0,yes,2
334,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,12,3,magenta,not aplicable,2.171,4.365,0.0,0.0,yes,2
335,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,13,3,red,not aplicable,0.0,3.106,0.0,0.0,yes,2
336,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,14,2,cyan,not aplicable,0.0,1.177,2.154,0.0,yes,2
337,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,15,2,teal,not aplicable,0.0,3.544,0.0,8.59,yes,2
338,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,16,3,magenta,not aplicable,0.0,2.921,0.0,0.0,yes,2
339,guarpzfl,6,wdt8k9cv,2,4.0,13.0,2016.0,M,17,3,red,not aplicable,0.0,7.84,0.0,0.0,yes,2
340,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,1,2,blue,not aplicable,12.322,0.0,0.0,0.0,yes,3
341,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,2,3,green,not aplicable,0.0,10.039,0.0,0.0,yes,3
342,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,3,3,purple,not aplicable,4.21,0.0,0.0,0.0,yes,3
343,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,4,2,magenta,not aplicable,11.44,0.057,0.0,0.0,yes,3
344,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,5,2,red,not aplicable,0.0,6.77,0.0,0.0,yes,3
345,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,6,3,cyan,not aplicable,0.0,0.0,3.34,0.0,yes,3
346,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,7,3,teal,not aplicable,0.0,0.0,0.0,2.391,yes,3
347,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,8,2,olive,not aplicable,5.291,0.0,13.383,0.0,yes,3
348,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,9,2,red,not aplicable,13.667,1.92,0.0,0.0,yes,3
349,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,10,2,orange,not aplicable,0.132,9.175,0.0,0.0,yes,3
350,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,11,2,purple,not aplicable,3.866,0.0,0.0,0.0,yes,3
351,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,12,3,magenta,not aplicable,2.422,4.256,0.0,0.0,yes,3
352,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,13,3,red,not aplicable,0.0,4.425,0.0,0.0,yes,3
353,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,14,2,cyan,not aplicable,0.0,0.0,4.7,0.0,yes,3
354,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,15,2,teal,not aplicable,0.0,0.0,11.904,0.061,yes,3
355,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,16,3,magenta,not aplicable,4.845,1.12,0.0,0.0,yes,3
356,iox47c7g,6,wdt8k9cv,2,4.0,3.0,2016.0,M,17,3,red,not aplicable,0.0,4.793,0.0,3.358,yes,3
357,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,1,2,blue,not aplicable,5.191,4.37,0.0,0.0,yes,4
358,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,2,3,green,not aplicable,0.0,8.756,0.0,0.0,yes,4
359,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,3,3,purple,not aplicable,4.596,0.0,0.0,0.0,yes,4
360,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,4,2,magenta,not aplicable,0.0,10.326,0.0,0.0,yes,4
361,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,5,2,red,not aplicable,0.0,5.065,0.0,0.0,yes,4
362,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,6,3,cyan,not aplicable,0.0,0.0,1.605,0.0,yes,4
363,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,7,3,teal,not aplicable,0.0,0.0,0.0,1.584,yes,4
364,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,8,2,olive,not aplicable,7.966,4.512,5.578,0.0,yes,4
365,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,9,2,red,not aplicable,5.642,0.069,0.0,0.0,yes,4
366,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,10,2,orange,not aplicable,3.722,3.055,0.0,0.0,yes,4
367,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,11,2,purple,not aplicable,4.556,0.0,0.0,0.0,yes,4
368,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,12,3,magenta,not aplicable,0.0,5.703,0.0,0.0,yes,4
369,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,13,3,red,not aplicable,0.0,3.329,0.0,0.0,yes,4
370,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,14,2,cyan,not aplicable,0.0,0.0,3.888,0.0,yes,4
371,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,15,2,teal,not aplicable,0.0,0.0,8.42,1.554,yes,4
372,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,16,3,magenta,not aplicable,0.0,5.312,0.0,0.0,yes,4
373,dxvlc2fv,6,wdt8k9cv,2,2.0,29.0,2016.0,F,17,3,red,not aplicable,5.733,0.148,0.0,0.0,yes,4
374,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,1,2,blue,not aplicable,0.037,5.15,0.0,0.0,yes,5
375,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,2,3,green,not aplicable,0.0,6.19,0.0,0.0,yes,5
376,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,3,3,purple,not aplicable,3.045,0.0,0.0,0.0,yes,5
377,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,4,2,magenta,not aplicable,4.141,6.0,0.0,0.0,yes,5
378,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,5,2,red,not aplicable,3.357,2.12,0.0,0.0,yes,5
379,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,6,3,cyan,not aplicable,0.0,0.0,0.154,0.0,yes,5
380,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,7,3,teal,not aplicable,0.0,0.0,0.0,0.855,yes,5
381,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,8,2,olive,not aplicable,8.737,0.0,8.301,0.0,yes,5
382,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,9,2,red,not aplicable,6.909,8.539,0.0,0.0,yes,5
383,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,10,2,orange,not aplicable,4.743,2.175,0.0,0.0,yes,5
384,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,11,2,purple,not aplicable,4.309,0.0,0.0,0.0,yes,5
385,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,12,3,magenta,not aplicable,1.68,4.461,0.0,0.0,yes,5
386,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,13,3,red,not aplicable,0.0,3.391,0.0,0.0,yes,5
387,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,14,2,cyan,not aplicable,0.0,1.513,2.146,0.0,yes,5
388,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,15,2,teal,not aplicable,0.0,0.0,6.786,4.677,yes,5
389,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,16,3,magenta,not aplicable,0.0,1.604,2.304,0.0,yes,5
390,xac2cc6k,6,wdt8k9cv,2,2.0,4.0,2016.0,M,17,3,red,not aplicable,4.091,3.991,0.0,0.0,yes,5
